"id","country","date","village","year","region","leaders_killed","leader_names","leader_description","militants_low","militants_high","militants_avg","unknown_low","unknown_high","unknown_avg","civilians_low","civilians_high","civilians_avg","total_low","total_high","total_avg","president","president_bush","president_obama","president_trump","target_type","target_description","target_organization_name","geo_lat","geo_lon","province","strike_type","notes","_id_deprecated","sources_deprecated","source1_name","source1_url","source2_name","source2_url","source3_name","source3_url","source4_name","source4_url","source5_name","source5_url","source6_name","source6_url","source7_name","source7_url","sources_combined","militants_lowhigh","unknown_lowhigh","civilians_lowhigh","total_lowhigh","leader_percent",""
"30","Pakistan","10/3/2008","Datta Khel","2008","North Waziristan","0",,,"0","0","0","0","0","0","3","3","3","3","3","3","Bush","1","0","0","House",,"Haqqani Network","33.001755","69.704132","Federally Administered Tribal Areas",,,"838","<p>Reuters: http://www.reuters.com/article/worldNews/idUSTRE4925MS20081003?sp=true<br />LWJ: http://www.longwarjournal.org/archives/2008/10/us_conducts_two_stri.php</p>","Reuters"," http://www.reuters.com/article/worldNews/idUSTRE4925MS20081003?sp=true","LWJ"," http://www.longwarjournal.org/archives/2008/10/us_conducts_two_stri.php",,,,,,,,,,,"<a href=' http://www.reuters.com/article/worldNews/idUSTRE4925MS20081003?sp=true'>Reuters</a>, <a href=' http://www.longwarjournal.org/archives/2008/10/us_conducts_two_stri.php'>LWJ</a>",,,"3","3","0",
"31","Pakistan","10/9/2008","Tati, near Miram Shah","2008","North Waziristan","0",,,"3","4","3.5","0","0","0","3","5","4","6","9","7.5","Bush","1","0","0","House","Faisal Mohammad Sultan, Hafiz Sahar Gul","Taliban","32.994843","70.167618","Federally Administered Tribal Areas",,,"839","<p>Reuters: http://www.reuters.com/article/newsOne/idUSTRE4986NO20081009<br />The News: http://www.thenews.com.pk/updates.asp?id=57380</p>","Reuters"," http://www.reuters.com/article/newsOne/idUSTRE4986NO20081009","The News"," http://www.thenews.com.pk/updates.asp?id=57380",,,,,,,,,,,"<a href=' http://www.reuters.com/article/newsOne/idUSTRE4986NO20081009'>Reuters</a>, <a href=' http://www.thenews.com.pk/updates.asp?id=57380'>The News</a>","Between 3 and 4",,"Between 3 and 5","Between 6 and 9","0",
"32","Pakistan","10/11/2008","Just outside Miram Shah","2008","North Waziristan","0",,,"4","5","4.5",,,,,,,"4","5","4.5","Bush","1","0","0","Gathering",,"Al-Qaeda","32.99369","70.092087","Federally Administered Tribal Areas",,,"840","<p>GeoTV: http://www.geo.tv/10-12-2008/26731.htm<br />AFP: http://afp.google.com/article/ALeqM5gWhO5P1wb0dt8nQP59mvDEMJdS_g</p>","GeoTV"," http://www.geo.tv/10-12-2008/26731.htm","AFP"," http://afp.google.com/article/ALeqM5gWhO5P1wb0dt8nQP59mvDEMJdS_g",,,,,,,,,,,"<a href=' http://www.geo.tv/10-12-2008/26731.htm'>GeoTV</a>, <a href=' http://afp.google.com/article/ALeqM5gWhO5P1wb0dt8nQP59mvDEMJdS_g'>AFP</a>","Between 4 and 5",,,"Between 4 and 5","0",
"33","Pakistan","10/16/2008","Taparghai, near Saam in the Ladha region","2008","South Waziristan","1","Khalid Habib","Commander, al Qaeda","1","1","1","3","3","3","0","0","0","4","4","4","Bush","1","0","0","Unclear","Khalid Habib","Al-Qaeda","32.540447","69.854507","Federally Administered Tribal Areas",,,"841","<li>CNN: <a href=""http://www.cnn.com/2008/WORLD/asiapcf/10/22/pakistan.al.qaeda.commander/index.html?iref=newssearchNYT"" target=""_blank"">http://www.cnn.com/2008/WORLD/asiapcf/10/22/pakistan.al.qaeda.commander/index.html?iref=newssearchNYT</a></li>\n <li>: <a href="""" target=""_blank""></a></li>","CNN"," http://www.cnn.com/2008/WORLD/asiapcf/10/22/pakistan.al.qaeda.commander/index.html?iref=newssearchNYT target=_blank","New York Times","http://www.nytimes.com/2008/10/18/world/asia/18pstan.html",,,,,,,,,,,"<a href=' http://www.cnn.com/2008/WORLD/asiapcf/10/22/pakistan.al.qaeda.commander/index.html?iref=newssearchNYT target=_blank'>CNN</a>, <a href='http://www.nytimes.com/2008/10/18/world/asia/18pstan.html'>New York Times</a>","1","3",,"4","0.25",
"34","Pakistan","10/23/2008","Danda Darpa Khel, outside Miram Shah","2008","North Waziristan","0",,,"0","3","1.5","4","7","5.5",,,,"4","10","7","Bush","1","0","0","Unclear",,"Unclear","33.023632","70.074577","Federally Administered Tribal Areas",,,"842","<p>Reuters: http://www.reuters.com/article/worldNews/idUSTRE49L80720081022<br />PBS: http://www.pbs.org/wgbh/pages/frontline/taliban/militants/haqqani.html</p>","Reuters"," http://www.reuters.com/article/worldNews/idUSTRE49L80720081022","PBS"," http://www.pbs.org/wgbh/pages/frontline/taliban/militants/haqqani.html",,,,,,,,,,,"<a href=' http://www.reuters.com/article/worldNews/idUSTRE49L80720081022'>Reuters</a>, <a href=' http://www.pbs.org/wgbh/pages/frontline/taliban/militants/haqqani.html'>PBS</a>",,"Between 4 and 7",,"Between 4 and 10","0",
"35","Pakistan","10/26/2008","Shakai region north of Wana","2008","South Waziristan","1","Mohammad Omar","Commander, Taliban","20","20","20",,,,,,,"20","20","20","Bush","1","0","0","Compound",,"Taliban","32.552601","69.609375","Federally Administered Tribal Areas",,,"843","<li>CNN: <a href=""http://www.cnn.com/2008/WORLD/asiapcf/10/26/pakistan.airstrike/index.htmlGeoTV"" target=""_blank"">http://www.cnn.com/2008/WORLD/asiapcf/10/26/pakistan.airstrike/index.htmlGeoTV</a></li>\n <li>dawn: <a href=""http://www.dawn.com/news/327464/commander-among-20-killed-in-us-drone-raid"" target=""_blank"">http://www.dawn.com/news/327464/commander-among-20-killed-in-us-drone-raid</a></li>","Dawn","https://www.dawn.com/news/327464/commander-among-20-killed-in-us-drone-raid%20target=_blank","BBC","http://news.bbc.co.uk/2/hi/south_asia/7692373.stm","Reuters","http://ca.reuters.com/article/topNews/idCATRE49P2ZK20081026",,,,,,,,,"<a href='https://www.dawn.com/news/327464/commander-among-20-killed-in-us-drone-raid%20target=_blank'>Dawn</a>, <a href='http://news.bbc.co.uk/2/hi/south_asia/7692373.stm'>BBC</a>, <a href='http://ca.reuters.com/article/topNews/idCATRE49P2ZK20081026'>Reuters</a>","20",,,"20","0.05",
"36","Pakistan","10/31/2008","Mir Ali","2008","North Waziristan","1","Abu Jihad al Masri, aka Mohammad Hasan Khalil al-Hakim","Propaganda Chief, al Qaeda","8","15","11.5",,,,,,,"8","15","11.5","Bush","1","0","0","Vehicle","Abu Jihad al-Masri","Al-Qaeda","32.9767","70.269241","Federally Administered Tribal Areas",,,"844","<p>Agence France Press: http://afp.google.com/article/ALeqM5hFRj05wy4-L2HckvAXmlqSQKJ-yQ<br />BBC News: http://news.bbc.co.uk/2/hi/in_depth/7702679.stm</p>","Agence France Press"," http://afp.google.com/article/ALeqM5hFRj05wy4-L2HckvAXmlqSQKJ-yQ","BBC News"," http://news.bbc.co.uk/2/hi/in_depth/7702679.stm","AFP","http://www.smh.com.au/world/alqaeda-propaganda-chief-killed-in-pakistan-strike-20081101-5g2m.html",,,,,,,,,"<a href=' http://afp.google.com/article/ALeqM5hFRj05wy4-L2HckvAXmlqSQKJ-yQ'>Agence France Press</a>, <a href=' http://news.bbc.co.uk/2/hi/in_depth/7702679.stm'>BBC News</a>, <a href='http://www.smh.com.au/world/alqaeda-propaganda-chief-killed-in-pakistan-strike-20081101-5g2m.html'>AFP</a>","Between 8 and 15",,,"Between 8 and 15","0.08695652174",
"37","Pakistan","10/31/2008","Wana","2008","South Waziristan","0",,,"7","12","9.5",,,,,,,"7","12","9.5","Bush","1","0","0","House","Mullah Nazir","Taliban","32.29874","69.54071","Federally Administered Tribal Areas",,,"845","<p>GeoTV: http://www.geo.tv/10-31-2008/27916.htm<br />BBC News: http://news.bbc.co.uk/2/hi/in_depth/7702679.stm<br />Agence France Press: http://afp.google.com/article/ALeqM5hFRj05wy4-L2HckvAXmlqSQKJ-yQ</p>","GeoTV"," http://www.geo.tv/10-31-2008/27916.htm","BBC News"," http://news.bbc.co.uk/2/hi/in_depth/7702679.stm","Agence France Press"," http://afp.google.com/article/ALeqM5hFRj05wy4-L2HckvAXmlqSQKJ-yQ",,,,,,,,,"<a href=' http://www.geo.tv/10-31-2008/27916.htm'>GeoTV</a>, <a href=' http://news.bbc.co.uk/2/hi/in_depth/7702679.stm'>BBC News</a>, <a href=' http://afp.google.com/article/ALeqM5hFRj05wy4-L2HckvAXmlqSQKJ-yQ'>Agence France Press</a>","Between 7 and 12",,,"Between 7 and 12","0",
"38","Pakistan","11/7/2008","Kumsham, 22 miles south of Miram Shah","2008","North Waziristan","0",,,"13","14","13.5",,,,,,,"13","14","13.5","Bush","1","0","0","Unclear",,"Unclear","32.751476","70.072174","Federally Administered Tribal Areas",,,"846","<p>Agence France Press: http://afp.google.com/article/ALeqM5jlbsctRKE5_0vBDyyTTr7nkLW0yg</p>","Agence France Press"," http://afp.google.com/article/ALeqM5jlbsctRKE5_0vBDyyTTr7nkLW0yg",,,,,,,,,,,,,"<a href=' http://afp.google.com/article/ALeqM5jlbsctRKE5_0vBDyyTTr7nkLW0yg'>Agence France Press</a>","Between 13 and 14",,,"Between 13 and 14","0",
"39","Pakistan","11/14/2008","Garyom","2008","North Waziristan","0",,,"0","0","0","0","0","0","11","13","12","11","13","12","Bush","1","0","0","House","Mir Gul","Unclear","32.707577","69.873047","Federally Administered Tribal Areas",,,"847","<li>Reuters: <a href=""http://in.reuters.com/article/2008/11/14/pakistan-missile-idINISL38258020081114"" target=""_blank"">http://in.reuters.com/article/2008/11/14/pakistan-missile-idINISL38258020081114</a></li>\n <li>Geo Pakistan: <a href=""http://www.geo.tv/11-14-2008/28769.htm"" target=""_blank"">http://www.geo.tv/11-14-2008/28769.htm</a></li>\n <li>Dawn: <a href=""http://www.dawn.com/news/330072/nine-arabs-among-13-killed-in-drone-attack"" target=""_blank"">http://www.dawn.com/news/330072/nine-arabs-among-13-killed-in-drone-attack</a></li>","Reuters"," http://in.reuters.com/article/2008/11/14/pakistan-missile-idINISL38258020081114 target=_blank","\n Geo Pakistan"," http://www.geo.tv/11-14-2008/28769.htm target=_blank","\n Dawn"," http://www.dawn.com/news/330072/nine-arabs-among-13-killed-in-drone-attack target=_blank",,,,,,,,,"<a href=' http://in.reuters.com/article/2008/11/14/pakistan-missile-idINISL38258020081114 target=_blank'>Reuters</a>, <a href=' http://www.geo.tv/11-14-2008/28769.htm target=_blank'>\n Geo Pakistan</a>, <a href=' http://www.dawn.com/news/330072/nine-arabs-among-13-killed-in-drone-attack target=_blank'>\n Dawn</a>",,,"Between 11 and 13","Between 11 and 13","0",
"40","Pakistan","11/19/2008","Jani Khel","2008","Khyber Pakhtunkhwa","1","Abdullah Azzam al Saudi","Operations Leader, al Qaeda. Coordinator between AQ and the Taliban.","5","5","5",,,,,,,"5","5","5","Bush","1","0","0","House","Dilber AKA Parpand","Taliban","32.799973","70.489655","Khyber Pakhtunkhwa",,,"848","<li>CNN: <a href=""http://www.cnn.com/2008/WORLD/asiapcf/11/19/pakistan.airstrike/index.html?iref=newssearchAFP"" target=""_blank"">http://www.cnn.com/2008/WORLD/asiapcf/11/19/pakistan.airstrike/index.html?iref=newssearchAFP</a></li>\n <li>BBC: <a href=""http://news.bbc.co.uk/2/hi/south_asia/7738966.stm"" target=""_blank"">http://news.bbc.co.uk/2/hi/south_asia/7738966.stm</a></li>","CNN"," http://www.cnn.com/2008/WORLD/asiapcf/11/19/pakistan.airstrike/index.html?iref=newssearchAFP target=_blank","\nReuters","http://www.reuters.com/article/us-pakistan-violence-idUSTRE4AI1E320081119",,,,,,,,,,,"<a href=' http://www.cnn.com/2008/WORLD/asiapcf/11/19/pakistan.airstrike/index.html?iref=newssearchAFP target=_blank'>CNN</a>, <a href='http://www.reuters.com/article/us-pakistan-violence-idUSTRE4AI1E320081119'>\nReuters</a>","5",,,"5","0.2",
"41","Pakistan","11/22/2008","Ali Khel region just outside of Miram Shah","2008","North Waziristan","2","Rashid Rauf and Abu Zubair al Masri","Rauf was a British al Qaeda operative and suspect in the 2006 transatlantic aircraft plot. Abu Zubair al-Masri was an al Qaeda explosives expert. ","5","5","5",,,,,,,"5","5","5","Bush","1","0","0","Unclear",,"Unclear","32.981308","70.067368","Federally Administered Tribal Areas",,,"849","<li>NYT: <a href=""http://topics.nytimes.com/top/reference/timestopics/subjects/t/terrorism/2006_transatlantic_aircraft_plot/index.htmlCNN"" target=""_blank"">http://topics.nytimes.com/top/reference/timestopics/subjects/t/terrorism/2006_transatlantic_aircraft_plot/index.htmlCNN</a></li>\n <li>: <a href="""" target=""_blank""></a></li>","New York Times","http://www.nytimes.com/2008/11/23/world/asia/23rauf.html","CNN","http://www.cnn.com/2008/WORLD/asiapcf/11/22/pakistan.airstrike/index.html?_s=PM:WORLD","Reuters","http://www.reuters.com/article/us-pakistan-violence-drones-sb-idUSTRE55H1FN20090618","Dawn","https://www.dawn.com/news/429941","Guardian","https://www.theguardian.com/world/2008/nov/22/transatlantic-airline-rashid-rauf",,,,,"<a href='http://www.nytimes.com/2008/11/23/world/asia/23rauf.html'>New York Times</a>, <a href='http://www.cnn.com/2008/WORLD/asiapcf/11/22/pakistan.airstrike/index.html?_s=PM:WORLD'>CNN</a>, <a href='http://www.reuters.com/article/us-pakistan-violence-drones-sb-idUSTRE55H1FN20090618'>Reuters</a>, <a href='https://www.dawn.com/news/429941'>Dawn</a>, <a href='https://www.theguardian.com/world/2008/nov/22/transatlantic-airline-rashid-rauf'>Guardian</a>","5",,,"5","0.4",
"42","Pakistan","11/29/2008","Chashma, a village on the outskirts of Miram Shah","2008","North Waziristan","0",,,"2","3","2.5",,,,,,,"2","3","2.5","Bush","1","0","0","House","Taj Mohammad","Unclear","32.98822","70.046425","Federally Administered Tribal Areas",,,"850","<p>CNN: http://www.cnn.com/2008/WORLD/asiapcf/11/29/pakistan.missile/index.html?iref=newssearch<br />Reuters: http://in.reuters.com/article/southAsiaNews/idINIndia-36778020081129</p>","CNN"," http://www.cnn.com/2008/WORLD/asiapcf/11/29/pakistan.missile/index.html?iref=newssearch","Reuters"," http://in.reuters.com/article/southAsiaNews/idINIndia-36778020081129",,,,,,,,,,,"<a href=' http://www.cnn.com/2008/WORLD/asiapcf/11/29/pakistan.missile/index.html?iref=newssearch'>CNN</a>, <a href=' http://in.reuters.com/article/southAsiaNews/idINIndia-36778020081129'>Reuters</a>","Between 2 and 3",,,"Between 2 and 3","0",
"43","Pakistan","12/5/2008","Katira in Khushal Torikhel area, Mir Ali","2008","North Waziristan","0",,,"3","4","3.5",,,,,,,"3","4","3.5","Bush","1","0","0","House",,"Unclear","32.9315","70.3052","Federally Administered Tribal Areas",,,"851",,,,,,,,,,,,,,,,,"Between 3 and 4",,,"Between 3 and 4","0",
"44","Pakistan","12/11/2008","Azam Warzak","2008","South Waziristan","0",,,"6","7","6.5",,,,,,,"6","7","6.5","Bush","1","0","0","Unclear",,"Unclear","32.31673","69.384155","Federally Administered Tribal Areas",,,"852","<p>GeoTV: http://www.geo.tv/12-12-2008/30522.htm<br />Reuters: http://in.reuters.com/article/domesticNews/idINISL23166720081211</p>","GeoTV"," http://www.geo.tv/12-12-2008/30522.htm","Reuters"," http://in.reuters.com/article/domesticNews/idINISL23166720081211",,,,,,,,,,,"<a href=' http://www.geo.tv/12-12-2008/30522.htm'>GeoTV</a>, <a href=' http://in.reuters.com/article/domesticNews/idINISL23166720081211'>Reuters</a>","Between 6 and 7",,,"Between 6 and 7","0",
"45","Pakistan","12/15/2008","Tapi Tool region near Miram Shah","2008","North Waziristan","0",,,"2","3","2.5",,,,,,,"2","3","2.5","Bush","1","0","0","Unclear",,"Unclear","32.983322","70.08728","Federally Administered Tribal Areas",,,"853","<p>GeoTV: http://www.geo.tv/12-15-2008/30752.htm<br />PBS: http://www.pbs.org/wgbh/pages/frontline/taliban/militants/haqqani.html</p>","GeoTV"," http://www.geo.tv/12-15-2008/30752.htm","PBS"," http://www.pbs.org/wgbh/pages/frontline/taliban/militants/haqqani.html",,,,,,,,,,,"<a href=' http://www.geo.tv/12-15-2008/30752.htm'>GeoTV</a>, <a href=' http://www.pbs.org/wgbh/pages/frontline/taliban/militants/haqqani.html'>PBS</a>","Between 2 and 3",,,"Between 2 and 3","0",
"46","Pakistan","12/22/2008","Azam Warzak near Wana","2008","South Waziristan",,,,"2","3","2.5",,,,,,,"2","3","2.5","Bush","1","0","0","Unclear",,"Unclear","32.30526109","69.45419308","Federally Administered Tribal Areas",,,"568","<p>Daily Times: <a href=""http://www.dailytimes.com.pk/default.asp?page=2008"">http://www.dailytimes.com.pk/default.asp?page=2008</a>\12\23\story_23-­€12-­€2008_pg7_4</p>\n <p>AFP: <a href=""http://www.google.com/hostednews/afp/article/ALeqM5izKezjv_xtlI2mQzcO0pcsRj02lg"">http://www.google.com/hostednews/afp/article/ALeqM5izKezjv_xtlI2mQzcO0pc...</a></p>\n <p>BBC: <a href=""http://news.bbc.co.uk/2/hi/south_asia/7794930.stm"">http://news.bbc.co.uk/2/hi/south_asia/7794930.stm</a></p>\n <p>Dawn: <a href=""http://archives.dawn.com/2008/12/23/top16.htm"">http://archives.dawn.com/2008/12/23/top16.htm</a></p>","Daily Times"," http://www.dailytimes.com.pk/default.asp?page=2008\12\23\story_23-­€12-­€2008_pg7_4","\n AFP"," http://www.google.com/hostednews/afp/article/ALeqM5izKezjv_xtlI2mQzcO0pcsRj02lg","\n BBC"," http://news.bbc.co.uk/2/hi/south_asia/7794930.stm","\n Dawn"," http://archives.dawn.com/2008/12/23/top16.htm",,,,,,,"<a href=' http://www.dailytimes.com.pk/default.asp?page=2008\12\23\story_23-­€12-­€2008_pg7_4'>Daily Times</a>, <a href=' http://www.google.com/hostednews/afp/article/ALeqM5izKezjv_xtlI2mQzcO0pcsRj02lg'>\n AFP</a>, <a href=' http://news.bbc.co.uk/2/hi/south_asia/7794930.stm'>\n BBC</a>, <a href=' http://archives.dawn.com/2008/12/23/top16.htm'>\n Dawn</a>","Between 2 and 3",,,"Between 2 and 3","0",
"47","Pakistan","12/22/2008","Ghwakhwa, Wana","2008","South Waziristan","0",,,"3","5","4",,,,,,,"3","5","4","Bush","1","0","0","Unclear",,"Unclear","32.296421","69.498825","Federally Administered Tribal Areas",,,"854","<p>AFP: http://timesofindia.indiatimes.com/World/At_least_eight_dead_in_Pakistan_missile_strike_Officials/articleshow/3873278.cms<br />LWJ: http://www.longwarjournal.org/archives/2008/12/us_strikes_in_two_vi.php<br />BBC: http://news.bbc.co.uk/2/hi/south_asi</p>","AFP"," http://timesofindia.indiatimes.com/World/At_least_eight_dead_in_Pakistan_missile_strike_Officials/articleshow/3873278.cms","LWJ"," http://www.longwarjournal.org/archives/2008/12/us_strikes_in_two_vi.php","BBC"," http://news.bbc.co.uk/2/hi/south_asi",,,,,,,,,"<a href=' http://timesofindia.indiatimes.com/World/At_least_eight_dead_in_Pakistan_missile_strike_Officials/articleshow/3873278.cms'>AFP</a>, <a href=' http://www.longwarjournal.org/archives/2008/12/us_strikes_in_two_vi.php'>LWJ</a>, <a href=' http://news.bbc.co.uk/2/hi/south_asi'>BBC</a>","Between 3 and 5",,,"Between 3 and 5","0",
"48","Pakistan","1/1/2009","Karikot, near Wana","2009","South Waziristan","2","Usama al-Kin and Sheikh Ahmed Salim Swedan","Osama al Kini was al-Qaeda's chief of operations in Pakistan. Sheikh Ahmed Salim Swedan was a senior aid to al Kini believed to have participated in the 1998 embassy bombings.","2","3","2.5",,,,,,,"2","3","2.5","Bush","1","0","0","Compound","Osama al Kini, Sheikh Ahmed Salin Swedan, Mullah Nazir","Al-Qaeda","32.319633","69.501572","Federally Administered Tribal Areas",,,"855","<li>Washington Post: <a href=""http://www.washingtonpost.com/wp-dyn/content/article/2009/01/08/AR2009010803110.htmlNew York Times"" target=""_blank"">http://www.washingtonpost.com/wp-dyn/content/article/2009/01/08/AR2009010803110.htmlNew York Times</a></li>\n <li>: <a href="""" target=""_blank""></a></li>","Washington Post","http://www.washingtonpost.com/wp-dyn/content/article/2009/01/08/AR2009010803110.html","BBC","http://news.bbc.co.uk/2/hi/south_asia/7819305.stm","Telegraph ","http://www.telegraph.co.uk/news/worldnews/asia/pakistan/4178807/Al-Qaedas-Pakistan-chief-and-senior-aide-killed.html",,,,,,,,,"<a href='http://www.washingtonpost.com/wp-dyn/content/article/2009/01/08/AR2009010803110.html'>Washington Post</a>, <a href='http://news.bbc.co.uk/2/hi/south_asia/7819305.stm'>BBC</a>, <a href='http://www.telegraph.co.uk/news/worldnews/asia/pakistan/4178807/Al-Qaedas-Pakistan-chief-and-senior-aide-killed.html'>Telegraph </a>","Between 2 and 3",,,"Between 2 and 3","0.8",
